areatype,statename,year,subpop,aec_rank_ec_poverty,aec_value_ec_poverty,aec_rank_ec_employ,aec_value_ec_employ,aec_rank_ec_housing,aec_value_ec_housing,aec_rank_ec_idle,aec_value_ec_idle,aec_rank_ed_prek,aec_value_ed_prek,aec_rank_ed_read,aec_value_ed_read,aec_rank_ed_math,aec_value_ed_math,aec_rank_ed_hsgrad,aec_value_ed_hsgrad,aec_rank_hlth_lbw,aec_value_hlth_lbw,aec_rank_hlth_ins,aec_value_hlth_ins,aec_rank_hlth_death,aec_value_hlth_death,aec_rank_hlth_obese,aec_value_hlth_obese,aec_rank_hlth_drugsalc,aec_value_hlth_drugsalc,aec_rank_fc_onepar,aec_value_fc_onepar,aec_rank_fc_nohspar,aec_value_fc_nohspar,aec_rank_fc_highpov,aec_value_fc_highpov,aec_rank_fc_teenbirth,aec_value_fc_teenbirth,aec_stdzd_ec_poverty,aec_stdzd_ec_employ,aec_stdzd_ec_housing,aec_stdzd_ec_idle,aec_stdzd_ed_prek,aec_stdzd_ed_read,aec_stdzd_ed_math,aec_stdzd_ed_hsgrad,aec_stdzd_hlth_lbw,aec_stdzd_hlth_ins,aec_stdzd_hlth_death,aec_stdzd_hlth_drugsalc,aec_stdzd_fc_onepar,aec_stdzd_fc_nohspar,aec_stdzd_fc_highpov,aec_stdzd_fc_teenbirth,aec_score_ec,aec_rank_ec,aec_score_ed,aec_rank_ed,aec_score_hlth,aec_rank_hlth,aec_score_fc,aec_rank_fc,aec_score_total,aec_rank_total,mine_foodinsec_mn,mine_foodinsec_se,mine_prek_mn,mine_prek_se,mine_hsgrad_mn,mine_hsgrad_se,mine_math_mn,mine_math_se,mine_read_mn,mine_read_se,mine_obese_mn,mine_obese_se,mine_hlthfp_mn,mine_hlthfp_se,mine_lbw_mn,mine_lbw_se,mine_smoke_mn,mine_smoke_se,mine_alcohol_mn,mine_alcohol_se,mine_mj_mn,mine_mj_se,mine_tpreg_mn,mine_tpreg_se,mine_arrest_mn,mine_arrest_se,mine_housing_mn,mine_housing_se,mine_edpar_mn,mine_edpar_se,mine_mve_mn,mine_mve_se,mine_pov_mn,mine_pov_se,mine_unmar_mn,mine_unmar_se,mine_unemppar_mn,mine_unemppar_se,state_abbrev,state_fips,region,division,myindex_ind,myindex_ctxt,myindex_ind_alt,myindex_ctxt_alt,rank_myindex_ind,myindex_ind_stdzd,aecindex_stdzd,rank_mine_foodinsec_mn,rank_mine_prek_mn,rank_mine_hsgrad_mn,rank_mine_math_mn,rank_mine_read_mn,rank_mine_obese_mn,rank_mine_lbw_mn,rank_mine_hlthfp_mn,rank_mine_smoke_mn,rank_mine_mj_mn,rank_mine_arrest_mn,rank_myindex_ind_rank
2,New Mexico,2006,,48,.25999999,46,.38,9,.28999999,48,.12,39,.58999997,3,.22,49,.85000002,40,.33000001,36,.089000002,50,.2,38,.00039,,,25,.090000004,46,.37,46,.20999999,48,.2,49,6.3000002,-1.5210888,-1.6484479,.34927291,-1.8496795,-.79140925,1.8461504,-2.098386,-1.545156,-.70852226,-3.1174448,-1.0619513,-.92957675,-.87350935,-1.7912233,-2.0259771,-2.2289846,-4.6699429,48,-2.5888009,49,-5.8174953,47,-6.9196949,49,-4.9989834,49,.1429255702212921,.0118310253042176,.6169640919486503,.0271475200217144,.7659079111853724,.0124012256220182,.1550000011920929,.0045245867,.2199999988079071,.0045245867,.1145000010728836,.0107142860069871,.0207784251412965,.0057359215614942,.089,.0045245867,.115157,.0099341836734694,.170256,.0118790816326531,.157494,.0122127551020408,.096,.0045245867,.054686721,.0045245867,.294,.0091185410334347,.1502792364757856,.0109019942861101,.1820216376305158,.0112794848724946,.2747449439738988,.013592652025161,.3493164311179017,.0136000400043711,.0368095489014639,.0069757178217863,NM,35,4,8,.76342469,.74982232,.74463165,.73351973,50,-1.7382244,-2.4004898,2,10,7,2,3.5,29,13,23,22,9,32,50
2,New Mexico,2007,,47,.25,44,.38,20,.33000001,23,.079999998,39,.58999997,4,.23999999,49,.82999998,48,.41,34,.086999997,44,.17,45,.00042999999,,,30,.090000004,48,.38999999,46,.20999999,49,.2,49,6.4000001,-1.3272951,-1.6484479,-.21001127,-.069001205,-.79140925,1.5163276,-1.8425159,-2.5800123,-.55017525,-2.3538642,-1.5503336,-.92957675,-1.244978,-1.7912233,-2.0259771,-2.3020253,-3.2547553,42,-3.6976099,49,-5.3839498,48,-7.3642039,49,-4.9251299,49,.1363592532799102,.0129552243344292,.6274402356325776,.0273754088468338,.7638562252097301,.0112467648525863,.17,.0045625679,.24,.0045625679,.109,.0096938775510204,.0288572085100927,.0078519271640458,.087,.0045625679,.117839,.0102836734693878,.167997,.0117362244897959,.161747,.0127321428571429,.0981,.0045625679,.058333948,.0045625679,.328,.0103343465045592,.1466580632909207,.0108099645118514,.1570165844989191,.0102664006327727,.2798565792161201,.0131792367628464,.3563550920613553,.0135370866246999,.0252931880161506,.00418448499166,NM,35,4,8,.76483375,.74552107,.74641722,.72903633,50,-1.6843688,-2.3649611,1,8,4,2,5,35,16,7,16,7,25,50
2,New Mexico,2008,,47,.23999999,38,.30000001,13,.31,39,.1,39,.58999997,3,.22,49,.81999999,44,.33000001,34,.085000001,44,.14,43,.00039999999,,,38,.090000004,48,.40000001,46,.20999999,49,.2,48,6.0999999,-1.1335009,-.0086093759,.069630809,-.95934051,-.79140925,1.8461504,-1.7145814,-1.545156,-.39182886,-1.5902836,-1.1840467,-.92957675,-1.4307128,-1.7912233,-2.0259771,-2.0829029,-2.0318201,41,-2.2049961,48,-4.095736,49,-7.3308163,49,-3.9158421,49,.1399367799764435,.0135170482838574,.579152971140443,.0291082253380241,.764491876214344,.0110558457545835,.1850000023841858,.004851371,.2199999988079071,.004851371,.1220000013709068,.0109693873673677,.0229031940409882,.0058921431722413,.085,.004851371,.105103,.0088275510204082,.152864,.0112734693877551,.157841,.0120586734693878,.0929,.004851371,.061833713,.004851371,.312,.0127659574468085,.1492624870750596,.0115101600832004,.1686146253243077,.0116095475184291,.2597993655971362,.0134863285578848,.3589893571203929,.0138251042911306,.0440846063133116,.0069452905685018,NM,35,4,8,.76783526,.75101936,.74956334,.73571211,50,-1.5696479,-1.8794223,3,10,2,2,3,23,16,16,20,7,21,50
2,New Mexico,2009,,46,.25,30,.31999999,13,.31999999,40,.11,38,.58999997,2,.2,46,.80000001,48,.34999999,25,.082999997,41,.12,44,.00039,,,48,.1,48,.41,47,.20999999,49,.2,49,6,-1.3272951,-.4185687,-.070190027,-1.40451,-.79140925,2.1759732,-1.4587121,-1.80387,-.23348188,-1.0812299,-1.0619513,-1.4043441,-1.6164471,-1.7912233,-2.0259771,-2.0098622,-3.2205639,36,-1.8780181,47,-3.7810073,48,-7.4435101,49,-4.0807748,49,.1573527946118826,.0144104224026554,.5787682281584721,.0325238686026258,.7651982237190226,.0112599886743889,.2,.0054206448,.2,.0054206448,.135,.0122448979591837,.0341792775121541,.007378460990402,.083,.0054206448,.100552,.0090005102040816,.156238,.0123117346938775,.168275,.0126484693877551,.0903,.0054206448,.061531059,.0054206448,.322,.0091185410334347,.1705199706597059,.0126490139622298,.1636238430913301,.0112353810881678,.2776842958081127,.0139901154745015,.3741164133375854,.0144795163690078,.049972732352895,.0065603913585386,NM,35,4,8,.76398194,.74634635,.74516398,.73060989,50,-1.716926,-1.9587666,1,12,2,4,2,11,23,4,20,3,16,50
2,New Mexico,2010,,49,.30000001,43,.37,15,.33000001,42,.12,41,.60000002,1,.20999999,46,.77999997,48,.33000001,35,.086999997,40,.11,43,.00036000001,,,48,.1,47,.41999999,47,.2,49,.2,49,5.3000002,-2.2962651,-1.4434682,-.21001127,-1.8496795,-.93416059,2.0110619,-1.2028421,-1.545156,-.55017525,-.82670313,-.69566441,-1.4043441,-1.8021814,-1.5820453,-2.0259771,-1.4985771,-5.7994242,48,-1.6710968,47,-3.4768867,48,-6.9087811,49,-4.4640474,49,.1589904158242975,.0143728416855721,.6563170846641185,.0264143029644563,.7676898222940226,.0110570442892716,.2199999988079071,.0044023837,.2049999982118607,.0044023837,.1315000057220459,.0109693873673677,.0262708479809424,.0078244273217791,.087,.0044023837,.1017,.0093877551020408,.144924,.0115627551020408,.1812,.0131632653061224,.0803,.0044023837,.065490447,.0044023837,.328,.0103343465045592,.135364521799853,.0105977193534379,.1514701128228484,.0107491075343503,.3070361196233079,.013890265310188,.3829784763084546,.0138910001363569,.0652267741293443,.0078090679558407,NM,35,4,8,.76259381,.74288714,.74405503,.72833717,50,-1.7699819,-2.1431479,3,6,2,5,1.5,17,15,19,16,4,8,50
2,New Mexico,2011,,49,.31,47,.37,23,.36000001,42,.11,44,.61000001,1,.20999999,45,.75999999,45,.28999999,39,.088,39,.1,42,.00034,,,44,.090000004,48,.43000001,47,.22,49,.20999999,48,4.9000001,-2.4900589,-1.4434682,-.62947422,-1.40451,-1.0769111,2.0110619,-.94697285,-1.0277275,-.62934875,-.57217634,-.45147303,-.92957675,-1.9879162,-2.0004015,-2.2069807,-1.2064141,-5.9675112,49,-1.0405495,46,-2.5825748,47,-7.4017124,49,-4.2480869,49,.1393406162128172,.0143130027810375,.5954076123633418,.028986342882354,.7712109111015544,.0112592929108559,.24,.004831057,.21,.004831057,.128,.0096938775510204,.0278202278781724,.0068937474207946,.088,.004831057,.0907613382,.0092413300510204,.126504,.0107301020408163,.1865760614,.0131462056122449,.0716,.004831057,.060649939,.004831057,.363,.0121580547112462,.1486595750314154,.0119597715072444,.1472910728280598,.011213121684938,.3097163529940946,.0150761345826968,.3732877507429421,.0154104955878451,.0587078403672965,.0078225133428739,NM,35,4,8,.7721765,.74645984,.75342077,.73198092,50,-1.4037209,-2.0392556,10,13,2,5.5,1,20,12,6,21,4,7,50
2,New Mexico,2012,,48,.28999999,46,.36000001,21,.33000001,49,.12,43,.61000001,1,.20999999,46,.76999998,45,.25999999,40,.088,36,.090000004,43,.00033000001,,,49,.090000004,48,.44,46,.17,48,.22,49,4.6999998,-2.1024709,-1.2384886,-.21001127,-1.8496795,-1.0769111,2.0110619,-1.0749074,-.63965631,-.62934875,-.31764957,-.32937753,-.92957675,-2.1736505,-.95451111,-2.3879848,-1.0603324,-5.40065,49,-.78041291,43,-2.2059526,49,-6.576479,49,-3.7408736,49,.1067691997250333,.0139566417935326,.5967623628951094,.0286900103429365,.7665076971630957,.0114303548232844,.2349999994039536,.0047816685,.2099999934434891,.0047816685,.1270000040531158,.0104591837152839,.017494809722727,.005457236126568,.088,.0047816685,.0854465953,.0091790339285714,.126877,.0111362244897959,.1921910739,.0144748638265306,.0684,.0047816685,.054570824,.0047816685,.327,.0091185410334347,.116220381825281,.0107639508319153,.136564570213462,.0105099801220968,.2915674398909121,.0141392383670616,.3757091515101958,.0147853666111156,.0466315159589482,.005383850881068,NM,35,4,8,.77811986,.75567544,.75935453,.74140424,50,-1.1765593,-1.7952501,29,10,1,5,1,20,8,34,19,3,9,48
2,New Mexico,2013,,49,.31,46,.34999999,29,.33000001,40,.1,39,.60000002,1,.20999999,47,.76999998,47,.28,43,.089000002,38,.090000004,33,.00028000001,,,44,.07,48,.43000001,46,.18000001,48,.23999999,47,4.3000002,-2.4900589,-1.0335083,-.21001127,-.95934051,-.93416059,2.0110619,-1.0749074,-.89837056,-.70852226,-.31764957,.28110072,.019958209,-1.9879162,-1.1636893,-2.7499926,-.7681697,-4.6929188,49,-.89637667,42,-.72511286,46,-6.6697679,49,-3.2460442,49,.0978600027417095,.0141618153183994,.6303162864979343,.0283322619267728,.7819577101833469,.0113293906373032,.23,.0047220439,.21,.0047220439,.126,.0112244897959184,.0080379298715357,.0040990197671676,.089,.0047220439,.0735963662,.008212184744898,.119072,.009840306122449,.1838181093,.0138760062755102,.0614,.0047220439,.042662822,.0047220439,.333,.0109422492401216,.1357380396793082,.0120091183521455,.1468988868332498,.0106968437910753,.335071937117973,.0150820778549633,.3719031196733658,.0143911101134701,.0715448504217337,.0098606473298977,NM,35,4,8,.78659505,.76115543,.76759422,.74784631,47,-.85262865,-1.5572022,33,7,2,4,1.5,24,8,49,16,4,14,48
2,New Mexico,2014,,50,.30000001,48,.36000001,20,.31,40,.090000004,38,.58999997,1,.22,46,.77999997,50,.31999999,38,.088,39,.079999998,40,.00031,,,5,.050000001,46,.41,47,.18000001,49,.25999999,46,3.8,-2.2962651,-1.2384886,.069630809,-.514171,-.79140925,1.8461504,-1.2028421,-1.4157987,-.62934875,-.063122615,-.085186161,.96949297,-1.6164471,-1.1636893,-3.1120005,-.40296575,-3.9792938,48,-1.5638996,48,.1918354,43,-6.2951021,49,-2.9116149,48,.1090708734326895,.0128068114054277,.628671092607179,.0330475974077503,.7925273966692553,.0108821123193461,.2199999988079071,.005507933,.2199999988079071,.005507933,.1410000026226044,.0076530613005161,.0376202794347536,.0118443047259738,.088,.005507933,.0569272784,.0066593553061225,.097071,.0090489795918367,.1592479288,.0126665549489796,.0539,.005507933,.031085983,.005507933,.311,.0109422492401216,.1330273283388341,.0128165081900502,.1517951661246094,.0123062876404321,.3099274629727519,.0160456206294628,.3853382130593904,.0159126490423012,.0552,.0077642267593614,NM,35,4,8,.79159921,.76927108,.77111846,.75424469,47,-.66136396,-1.3963181,26,7,2,4,1,15,11,3,27,9,27,46
2,New Mexico,2015,,49,.28999999,44,.34,27,.31,40,.090000004,33,.57999998,1,.23,47,.79000002,50,.31,38,.086999997,28,.050000001,41,.00034,,,37,.059999999,48,.41,46,.18000001,49,.25,46,3.5,-2.1024709,-.82852864,.069630809,-.514171,-.64865875,1.6812389,-1.3307774,-1.2864418,-.55017525,.70045781,-.45147303,.49472567,-1.6164471,-1.1636893,-2.9309967,-.18384355,-3.3755398,48,-1.5846391,47,.19353521,43,-5.8949766,49,-2.665405,48,.139867857422661,.0118230074882348,.5185366118438908,.0354887130791607,.8058396466427109,.0105884707186766,.21,.0059147854,.23,.0059147854,.156,.0040816326530612,.0152614013925624,.0037805499624912,.087,.0059147854,.0411012502,.0051227644897959,.093954,.0090316326530612,.1514670582,.0123948498469388,.05,.0059147854,.031772774,.0059147854,.306,.0121580547112462,.1119614823313059,.0109311007359991,.1472559993769615,.011289499085396,.3153192691768921,.0154846198684697,.4009766444969839,.0157431373641076,.0374138772916409,.0059029278620637,NM,35,4,8,.79595059,.77348828,.77644634,.75836164,47,-.49504963,-1.2778738,5,32,6,3.5,1,13,12,34,40,11,21,45
2,New Mexico,2016,,49,.30000001,49,.36000001,37,.31999999,41,.090000004,31,.56999999,1,.23999999,48,.80000001,50,.28999999,40,.090000004,30,.050000001,39,.00033000001,,,48,.07,48,.41999999,47,.18000001,48,.22,44,3,-2.2962651,-1.2384886,-.070190027,-.514171,-.50590825,1.5163276,-1.4587121,-1.0277275,-.78769571,.70045781,-.32937753,.019958209,-1.8021814,-1.1636893,-2.3879848,.18136017,-4.1191149,49,-1.4760202,48,-.39665723,46,-5.1724949,49,-2.7910719,50,.1756091914311342,.0110629748345955,.5827659532960066,.0319770271552218,.8111868006782724,.0105952164143043,.2049999982118607,.0053295046,.239999994635582,.0053295046,.1544999927282333,.0061224489472806,.0161896369747069,.0036812956248259,.09,.0053295046,.0294696203957358,.0039463053504519,.099103,.0096882653061224,.1533984841335175,.012563734326002,.0447,.0053295046,.027889917,.0053295046,.316,.0115501519756839,.1173969582423669,.0113978769201059,.1390989444259912,.0111088815064748,.3058472767023308,.0154154871796246,.3768083658189468,.0153552014592369,.0440744810919073,.0075104700109489,NM,35,4,8,.79109007,.77017456,.77152067,.75561249,50,-.68082398,-1.3383284,1,12,5,3,1,16,10,29,44,8,22,46
2,New Mexico,2017,,48,.27000001,49,.36000001,27,.28,48,.1,29,.56,1,.25,49,.80000001,50,.28999999,44,.094999999,27,.050000001,40,.00031999999,23,.30000001,46,.059999999,48,.44999999,46,.16,49,.23999999,44,2.8,-1.7148832,-1.2384886,.48909375,-.95934051,-.36315772,1.3514161,-1.4587121,-1.0277275,-1.183562,.70045781,-.20728166,.49472567,-2.3593848,-.7453329,-2.7499926,.32744169,-3.4236186,50,-1.4981812,49,-.1956602,47,-5.5272689,50,-2.6611822,50,.1627297668277731,.0108628540897948,.5527903925724089,.0379037534603601,.8112453166975643,.0108680765465159,.2,.0063172923,.25,.0063172923,.153,.0081632653061225,.0229652380929219,.0049554467079091,.095,.0063172923,.0274227177826638,.0037714719258917,.103241,.0095658163265306,.1562367291725472,.012969819740573,.0414,.0063172923,.013599861,.0063172923,.278,.009726443768997,.09557556604182,.0107378712260137,.1276185309753716,.0105451016594826,.2700138995379121,.0150308872758865,.3962180808116088,.0157848442356888,.0340710896317877,.0069721363932625,NM,35,4,8,.79486918,.77804828,.77435082,.76281989,50,-.5363822,-1.2758422,1,19,6,2,1,17,6,9,39,8,45,48
2,New Mexico,2018,,48,.25999999,49,.34999999,21,.25999999,49,.12,30,.56,1,.25,50,.80000001,50,.25999999,39,.090000004,24,.050000001,41,.00034,33,.31999999,41,.050000001,47,.41,46,.15000001,49,.20999999,41,2.5,-1.5210888,-1.0335083,.76873583,-1.8496795,-.36315772,1.3514161,-1.4587121,-.63965631,-.78769571,.70045781,-.45147303,.96949297,-1.6164471,-.53615505,-2.2069807,.54656392,-3.6355407,50,-1.11011,49,.43078202,46,-3.813019,48,-2.0319719,49,.139071942538718,.0103205933192366,.5739173817601277,.0322710022518555,.8155343665520911,.0119038323167599,.2049999982118607,.0053785006,.2450000047683716,.0053785006,.1525000035762787,.0084183672443032,.0182046721404014,.0047881742565401,.09,.0053785006,.0302464554196802,.0050266655426311,.097945,.0097622448979592,.1617918060034202,.0138169841793572,.0369642861187458,.0053785006,.02051365,.0053785006,.264,.0109422492401216,.0947593711512636,.0105665107835627,.1514532762455711,.0129711779047315,.2851217998675339,.0157013256029555,.3829234463193976,.0162494421772218,.030206996845786,.005893855092501,NM,35,4,8,.79954767,.78361815,.77959669,.7685498,50,-.35756534,-.97314763,1,12,5,1,1,20,12,21,30,5,31,50
2,New Mexico,2019,,48,.25,47,.31999999,24,.25999999,49,.11,29,.55000001,1,.23999999,49,.79000002,50,.25,40,.093000002,29,.059999999,43,.000356,32,.31999999,45,.054299999,48,.44,45,.14,49,.2,41,2.4000001,-1.3272951,-.4185687,.76873583,-1.40451,-.2204072,1.5163276,-1.3307774,-.51029938,-1.0252156,.44593105,-.64682609,.76534307,-2.1736505,-.32697687,-2.0259771,.61960459,-2.3816381,48,-.54515642,45,-.46076763,47,-3.9070001,48,-1.8236406,49,.0963260708860419,.009500746991799,.5194158114872123,.0371161654301522,.8159492637786457,.0119129430028202,.21,.0061860275,.24,.0061860275,.152,.0086734693877551,.0294373663850546,.0061174052575379,.093,.0061860275,.028874216798824,.0051558629762158,.082644,.007980612244898,.1866310497635604,.0147185409276048,.035485714673996,.0061860275,.01701542,.0061860275,.262,.0121580547112462,.1018368394968706,.0105045110381335,.1357698010092481,.0116290614372837,.2482515341956213,.0155567406759308,.3871583177874853,.016252361213862,.027622950416435,.0051085921648058,NM,35,4,8,.80771965,.79080743,.78705555,.77648431,50,-.045223653,-.87292552,17,29,3,1.5,1,22,10,5,26,2,38,47
2,New York,2000,,35,.19,40,.34999999,47,.34999999,26,.090000004,4,.41999999,29,.31999999,29,.75999999,44,.38,28,.077,24,.1,5,.00024600001,,,4,.064000003,42,.34,37,.2028552,47,.17,9,3.3,-.16453105,-1.0335083,-.48965296,-.514171,1.6353515,.1970363,-.94697285,-2.191941,.24155788,-.57217634,.69622582,.30481851,-.31630588,-1.6417698,-1.4829652,-.037762031,-2.2018633,37,-1.3065261,30,.67042589,11,-3.4788029,39,-1.5791917,32,.076433800292395,.0041135923036693,.419278,.0035581,.7642873615251241,.0078290634852497,.24,.00059301668,.3199999928474426,.00059301668,.1045000031590462,.0069927969016135,.0273592307269559,.0035608688776413,.077,.00059301668,.1225,.0069387755102041,.1718,.0079591836734694,.1436779946088791,.0071258503012359,.0905,.00059301668,.057977736,.00059301668,.3536576628684998,.0011794683523476,.136234637537542,.0013402518328762,.1007949000873373,.0074105374403456,.211341831005339,.0015689287090852,.2971017178996226,.001642971536518,.0421530790215685,.0007992090395429,NY,36,1,2,.79105777,.76600605,.77474385,.7525813,13,-.68205869,-.75532836,32,47,23,21.5,29,14,21,14,46,27,34,14
2,New York,2001,,36,.19,39,.34,48,.36000001,29,.1,4,.41999999,33,.33500001,28,.73333335,45,.38,26,.077,21,.090000004,7,.000267,,,6,.063500002,45,.34999999,35,.17657629,47,.17,9,3.2,-.16453105,-.82852864,-.62947422,-.95934051,1.6353515,-.050331082,-.60581386,-2.191941,.24155788,-.31764957,.43982518,.32855693,-.50204015,-1.0920726,-1.4829652,.035278644,-2.5818744,42,-1.2127345,30,.69229043,10,-3.0417993,39,-1.5360293,33,.076433800292395,.0041135923036693,.4785366790423761,.0155906614171312,.7642873615251241,.0078290634852497,.2666666805744171,.0025984435,.3350000083446503,.0025984435,.112,.0069927969016135,.020862796074904,.0024947356711496,.077,.0025984435,.1236,.0063775510204082,.1764,.0075,.149059,.0071258503012359,.0902787878787879,.0025984435,.057962295,.0025984435,.3640507873320599,.0051681213080883,.124739938071964,.0055771936456908,.1014440574293146,.0045760395480458,.2045053623807252,.0065484388309619,.3271644509573082,.0070984679601609,.0453663662605858,.003506010449152,NY,36,1,2,.79121625,.76269764,.77550101,.74943256,12,-.67600113,-.73456419,32,48,23,22.5,33,14,25,29,40,27,32,15
2,New York,2002,,34,.19,30,.34,49,.37,22,.079999998,4,.41999999,37,.34999999,22,.70666665,48,.40000001,24,.079000004,20,.079999998,7,.000249,,,26,.091700003,42,.34,39,.18235785,47,.17,9,2.9000001,-.16453105,-.82852864,-.76929504,-.069001205,1.6353515,-.29769796,-.2646541,-2.4506555,.0832109,-.063122615,.65959722,-1.0102872,-.31630588,-1.2130102,-1.4829652,.25440085,-1.8313559,36,-1.377656,36,-.33060169,13,-2.7578807,41,-1.5743736,33,.076433800292395,.0041135923036693,.4803634953270248,.0175376533548225,.7642873615251241,.0078290634852497,.2933333218097687,.0029229422,.35,.0029229422,.119499996304512,.0069927969016135,.0188163605404108,.0022959137575079,.079,.0029229422,.1224,.0088775510204082,.1913,.010765306122449,.1544400006532669,.0071258503012359,.0818151515151515,.0029229422,.06531214,.0029229422,.3744439228310196,.005813526455313,.1236488676168801,.0062672533275337,.1083929609219947,.00526441160298,.2013596730029528,.0073454298210091,.3170906445736663,.0077173587391551,.0496297911351329,.0042980827161316,NY,36,1,2,.79282922,.76291543,.77826273,.75011468,12,-.61435199,-.75301051,32,43,23,28.5,39,15,25,37,39,27,23,12
2,New York,2003,,34,.19,28,.33000001,49,.38999999,29,.090000004,4,.41999999,36,.34,14,.68000001,48,.38999999,22,.079000004,18,.079999998,5,.000243,,,14,.086093001,43,.34999999,37,.16279894,47,.16,9,2.7,-.16453105,-.62354898,-1.0489367,-.514171,1.6353515,-.13278671,.076504886,-2.3212981,.0832109,-.063122615,.73285466,-.74408501,-.50204015,-.80388069,-1.3019612,.40048239,-2.3511877,38,-.74222851,30,.0088579059,10,-2.2073996,39,-1.3229895,32,.0890893859272555,.0044659268794737,.4904257567209695,.01605716892333,.7728055221349782,.0062224477886391,.32,.0026761948,.34,.0026761948,.127,.0071428571428571,.0291883334077393,.0029827400144815,.079,.0026761948,.118097,.0059168367346939,.19495,.0078433673469388,.159821,.0070872448979592,.0761727272727273,.0026761948,.05276975,.0026761948,.391600313972966,.0053227632306516,.1151956796953887,.0056283728121827,.1036355377483752,.0047138420562634,.203802927382658,.0069063069397968,.3197137487266786,.0071452808580677,.0437069686759318,.0032236150391699,NY,36,1,2,.793697,.76181448,.77813274,.74784052,13,-.58118433,-.63207698,24,44,25,34.5,37.5,13,27,9,42,27,35,16
2,New York,2004,,36,.20999999,29,.34999999,49,.41999999,27,.090000004,4,.41999999,32,.34,19,.69,47,.38999999,28,.082000002,25,.090000004,6,.00024199999,,,15,.083897002,37,.34,38,.16575161,47,.16,8,2.5999999,-.55211896,-1.0335083,-1.4683996,-.514171,1.6353515,-.13278671,-.05142973,-2.3212981,-.15430897,-.31764957,.74506432,-.63982612,-.31630588,-.86564398,-1.3019612,.47352323,-3.5681982,44,-.87016308,33,-.36672035,12,-2.0103879,35,-1.7038673,32,.0906773813421477,.0045734097543782,.4947151837401111,.0159968697419807,.7761173524412425,.0063627032641676,.3149999976158142,.0026661449,.3350000083446503,.0026661449,.1150000020861626,.0068877548910677,.0225893516584221,.0027477998565544,.082,.0026661449,.110404,.0060025510204082,.19007,.0080301020408163,.149474,.0069270408163265,.0733515151515152,.0026661449,.049913861,.0026661449,.4173001646995544,.0053027747198939,.1139050375200576,.0059146720177398,.1046080078460309,.0049343059072293,.2189790454522878,.0071996335931654,.3184161169758957,.0073298459134779,.0438254855536313,.0035752214358189,NY,36,1,2,.79621792,.76028311,.78069788,.74621093,15,-.48483211,-.81530613,24,43,19,31.5,33.5,26,22,24,42,27,40,19
2,New York,2005,,30,.19,30,.34999999,49,.44,19,.079999998,4,.41,26,.33000001,20,.69,42,.34999999,27,.082999997,4,.059999999,6,.00023999999,,,20,.082731999,39,.34,37,.16,47,.16,7,2.5999999,-.16453105,-1.0335083,-1.7480417,-.069001205,1.778102,.032124549,-.05142973,-1.80387,-.23348188,.44593105,.76948345,-.58451557,-.31630588,-.7453329,-1.3019612,.47352323,-3.0150824,40,-.045073152,22,.39741707,6,-1.8900768,37,-1.1382037,33,.092009792601067,.0047348118784936,.4754653197581928,.0110031538579255,.7925820325788228,.0054520171198572,.31,.001833859,.33,.001833859,.103,.0066326530612245,.0263145411391764,.0033783088285887,.083,.001833859,.107096,.0058709183673469,.187494,.0076438775510204,.146465,.0073632653061224,.0754,.001833859,.051520184,.001833859,.4429999999999999,.0036474164133738,.1134466901719547,.0036569776563945,.1140485074540033,.0034911869499984,.2059586100160826,.0043542955764852,.3133141975405211,.0046941079455541,.0479472988155925,.0027536408457057,NY,36,1,2,.80148321,.76206815,.78627074,.74837315,16,-.28358686,-.54318196,26,47,22,30,29,41,20,17,38,18,36,19
2,New York,2006,,36,.2,29,.34,47,.46000001,18,.07,4,.41,31,.34999999,29,.69999999,40,.33000001,25,.082999997,12,.07,5,.00023000001,,,12,.079999998,36,.34,34,.15000001,47,.16,7,2.5999999,-.35832512,-.82852864,-2.0276837,.37616828,1.778102,-.29769796,-.17936435,-1.545156,-.23348188,.19140416,.89157891,-.4548091,-.31630588,-.53615505,-1.3019612,.47352323,-2.8383694,40,-.24411619,23,.39469209,11,-1.6808988,35,-1.0921731,31,.0832045133814637,.0046999035979816,.4383831451670488,.0094788186813712,.8097417222903923,.0043901977334473,.3050000071525574,.0015798031,.3449999988079071,.0015798031,.1054999977350235,.0061224489472806,.0238343053845542,.0031332601813934,.083,.0015798031,.096725,.0052234693877551,.192407,.0075137755102041,.145806,.0063535714285714,.0743,.0015798031,.055448446,.0015798031,.456,.0030395136778116,.1065754639323405,.0030737078757143,.1102848150524401,.0028777138026203,.212358224334194,.00400581065882,.3206658274681428,.0042013561894471,.0363363757046435,.0019159761274862,NY,36,1,2,.81155068,.76820993,.79755306,.75476766,15,.10120239,-.521038,36,47,30,21,33,39,23,14,44,13,30,15
